U5 amp,U5 ang,U8 amp,U8 ang,P5,Q5,P8,Q8,KS an,Time(0-10s),
0.962601153,-3.434801787,0.989168452,1.911921319,0.330154369,0.186252068,-0.765835083,-0.111799471,Bus1,1,KS
0.962601153,-3.434801788,0.989168452,1.911921319,0.330154369,0.186252068,-0.765835083,-0.111799471,Bus1,1.08,Restore
0.962601153,-3.434801788,0.989168452,1.911921318,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801788,0.989168452,1.911921318,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801789,0.989168452,1.911921317,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801789,0.989168452,1.911921317,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.43480179,0.989168452,1.911921316,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.43480179,0.989168452,1.911921315,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801791,0.989168452,1.911921314,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801792,0.989168452,1.911921313,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801792,0.989168452,1.911921313,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801793,0.989168452,1.911921311,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801794,0.989168452,1.91192131,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801795,0.989168452,1.911921309,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801796,0.989168452,1.911921308,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801797,0.989168452,1.911921307,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801799,0.989168452,1.911921305,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.4348018,0.989168452,1.911921304,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801801,0.989168452,1.911921302,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801803,0.989168452,1.911921301,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801804,0.989168452,1.911921299,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801806,0.989168452,1.911921297,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801808,0.989168452,1.911921295,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.43480181,0.989168452,1.911921293,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801811,0.989168452,1.911921291,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801813,0.989168452,1.911921289,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801815,0.989168452,1.911921287,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801818,0.989168452,1.911921285,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.43480182,0.989168452,1.911921283,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801822,0.989168452,1.911921281,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801825,0.989168452,1.911921278,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801827,0.989168452,1.911921276,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.43480183,0.989168452,1.911921273,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801832,0.989168452,1.911921271,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801835,0.989168452,1.911921268,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801838,0.989168452,1.911921265,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801841,0.989168452,1.911921262,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801844,0.989168452,1.91192126,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801847,0.989168452,1.911921257,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.43480185,0.989168452,1.911921254,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801853,0.989168452,1.911921251,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801856,0.989168452,1.911921248,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.43480186,0.989168452,1.911921244,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801863,0.989168452,1.911921241,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801867,0.989168452,1.911921238,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.43480187,0.989168452,1.911921234,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801874,0.989168452,1.911921231,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801877,0.989168452,1.911921227,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801881,0.989168452,1.911921224,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801885,0.989168452,1.91192122,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801888,0.989168452,1.911921216,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801892,0.989168452,1.911921213,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801896,0.989168452,1.911921209,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.4348019,0.989168452,1.911921205,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801904,0.989168452,1.911921201,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801908,0.989168452,1.911921197,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801912,0.989168452,1.911921193,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801916,0.989168452,1.911921189,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.43480192,0.989168452,1.911921185,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801924,0.989168452,1.911921181,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801928,0.989168452,1.911921177,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801933,0.989168452,1.911921173,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801937,0.989168452,1.911921168,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801941,0.989168452,1.911921164,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801945,0.989168452,1.91192116,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801949,0.989168452,1.911921155,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801954,0.989168452,1.911921151,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801958,0.989168452,1.911921147,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801962,0.989168452,1.911921142,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801967,0.989168452,1.911921138,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801971,0.989168452,1.911921133,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801975,0.989168452,1.911921129,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.43480198,0.989168452,1.911921125,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801984,0.989168452,1.91192112,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801989,0.989168452,1.911921116,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801993,0.989168452,1.911921111,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434801997,0.989168452,1.911921107,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434802002,0.989168452,1.911921102,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434802006,0.989168452,1.911921098,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434802011,0.989168452,1.911921093,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434802015,0.989168452,1.911921089,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.43480202,0.989168452,1.911921084,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434802024,0.989168452,1.91192108,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434802029,0.989168452,1.911921075,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434802033,0.989168452,1.91192107,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434802038,0.989168452,1.911921066,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434802042,0.989168452,1.911921061,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434802047,0.989168452,1.911921057,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434802051,0.989168452,1.911921052,0.33015437,0.186252068,-0.765835083,-0.111799471,Bus1,,
0.962601153,-3.434802056,0.989168452,1.911921048,0.33015437,0.186252068,-0.765835084,-0.111799471,Bus1,,
0.962601153,-3.434802061,0.989168452,1.911921043,0.33015437,0.186252068,-0.765835084,-0.111799471,Bus1,,
0.962601153,-3.434802065,0.989168452,1.911921039,0.33015437,0.186252068,-0.765835084,-0.111799471,Bus1,,
0.962601153,-3.43480207,0.989168452,1.911921034,0.33015437,0.186252068,-0.765835084,-0.111799471,Bus1,,
0.962601153,-3.434802074,0.989168452,1.91192103,0.33015437,0.186252068,-0.765835084,-0.111799471,Bus1,,
0.962601153,-3.434802079,0.989168452,1.911921025,0.33015437,0.186252068,-0.765835084,-0.111799471,Bus1,,
0.962601153,-3.434802083,0.989168452,1.911921021,0.33015437,0.186252068,-0.765835084,-0.111799471,Bus1,,
0.962601153,-3.434802088,0.989168452,1.911921016,0.33015437,0.186252068,-0.765835084,-0.111799471,Bus1,,
0.962601153,-3.434802092,0.989168452,1.911921012,0.33015437,0.186252068,-0.765835084,-0.111799471,Bus1,,
0.962601153,-3.434802097,0.989168452,1.911921007,0.33015437,0.186252068,-0.765835084,-0.111799471,Bus1,,
0.962601153,-3.434802101,0.989168452,1.911921003,0.33015437,0.186252068,-0.765835084,-0.111799471,Bus1,,
0.338692209,9.906659992,0.643874609,7.989037193,-0.00349594,-0.332531548,-0.378855022,-0.129920661,Bus1,,
0.316966517,12.29453549,0.602304915,10.32195407,-0.003953178,-0.291225985,-0.340891729,-0.116454909,Bus1,,
0.301504767,14.75835634,0.572769301,12.73073509,-0.00437056,-0.263475855,-0.316549868,-0.106365346,Bus1,,
0.290465664,17.30611301,0.551702565,15.22440692,-0.004773275,-0.244497619,-0.301124355,-0.098927404,Bus1,,
0.282540068,19.96681798,0.53658247,17.83229163,-0.00517548,-0.231296982,-0.291659544,-0.093465862,Bus1,,
0.276803121,22.77908078,0.525634108,20.59278194,-0.005585992,-0.221959267,-0.286266234,-0.08943772,Bus1,,
0.272603706,25.78278749,0.517611779,23.54527048,-0.006010559,-0.215235776,-0.28371407,-0.086431319,Bus1,,
0.269484027,29.01428064,0.51164182,26.7255366,-0.006452718,-0.210297914,-0.283184864,-0.084143068,Bus1,,
0.695579387,10.98709154,0.738131703,20.20071754,-0.079731644,0.101216964,-0.517797811,-0.047051475,Bus1,,
0.734209369,11.8508169,0.77547572,21.11922339,-0.082038088,0.131398339,-0.566729266,-0.04322815,Bus1,,
0.764132172,13.00852363,0.803950984,22.40728386,-0.08819064,0.161295157,-0.606378825,-0.039907397,Bus1,,
0.787111534,14.38794331,0.825407891,23.95782562,-0.096942193,0.190133557,-0.637852455,-0.03658586,Bus1,,
0.804607099,15.94167247,0.841363275,25.69969295,-0.106990958,0.217299448,-0.662262622,-0.0330739,Bus1,,
0.817825417,17.63740643,0.853060171,27.58356865,-0.117167722,0.24233081,-0.680690651,-0.029386078,Bus1,,
0.827762174,19.45253071,0.861517541,29.5742489,-0.12651415,0.264900839,-0.694157214,-0.025650183,Bus1,,
0.835236723,21.37086761,0.867570049,31.64606618,-0.134296781,0.28479778,-0.703600375,-0.022042845,Bus1,,
0.840920332,23.38058631,0.871899669,33.78000303,-0.139986736,0.301904184,-0.709860909,-0.018748797,Bus1,,
0.845359432,25.4727914,0.875060926,35.96177986,-0.143224295,0.316177271,-0.713674311,-0.015937894,Bus1,,
0.8489941,27.64039179,0.877499643,38.1803625,-0.143771595,0.327633466,-0.715656668,-0.013750004,Bus1,,
0.852174124,29.87741541,0.879569606,40.42705795,-0.141478293,0.336333323,-0.716310381,-0.012292967,Bus1,,
0.855174712,32.17890925,0.881550786,42.69535092,-0.136274368,0.342363913,-0.716061475,-0.011654051,Bus1,,
0.85820654,34.54035114,0.883658155,44.98014045,-0.128133618,0.345833086,-0.715247594,-0.011895377,Bus1,,
0.861425186,36.95737153,0.886050924,47.27735371,-0.117055889,0.346863182,-0.714124796,-0.013056617,Bus1,,
0.86493923,39.42557896,0.888840549,49.58367921,-0.103056707,0.345586714,-0.712876583,-0.015158091,Bus1,,
0.868817215,41.94045792,0.892097635,51.8963798,-0.086162648,0.34214385,-0.711623583,-0.01820343,Bus1,,
0.87309368,44.49732118,0.895857962,54.21316283,-0.066411212,0.336681317,-0.710433311,-0.022181575,Bus1,,
0.877774473,47.09130221,0.9001278,56.53209138,-0.043854044,0.32935235,-0.709329694,-0.027068074,Bus1,,
0.882841506,49.71737652,0.904888676,58.85152466,-0.01856245,0.320317269,-0.708302193,-0.032825809,Bus1,,
0.888257097,52.37040276,0.910101721,61.17007901,0.009365748,0.309744309,-0.70731451,-0.03940532,Bus1,,
0.893968017,55.04517602,0.915711706,63.48660294,0.039798925,0.297810366,-0.706312853,-0.046744944,Bus1,,
0.899909326,57.7364875,0.921650857,65.80016139,0.072564746,0.28470134,-0.705233749,-0.054770977,Bus1,,
0.906008031,60.43918527,0.927842473,68.11002546,0.107444433,0.270611866,-0.704011373,-0.06339806,Bus1,,
0.912186592,63.14823252,0.934204394,70.41566445,0.144168852,0.255744253,-0.702584271,-0.07252995,Bus1,,
0.918366249,65.85876005,0.940652276,72.71673782,0.182416996,0.240306575,-0.700901358,-0.082060771,Bus1,,
0.924470118,68.56611083,0.947102669,75.01308482,0.221817242,0.224509933,-0.698926986,-0.091876815,Bus1,,
0.930425983,71.26587504,0.953475811,77.30471005,0.261951557,0.208565024,-0.696644899,-0.101858851,Bus1,,
0.936169743,73.9542949,0.959698862,79.59196058,0.302379781,0.1926742,-0.694060818,-0.11188581,Bus1,,
0.941646263,76.62796894,0.965707263,81.87536904,0.342633524,0.17703091,-0.69120363,-0.121837133,Bus1,,
0.946810493,79.28377154,0.971445968,84.15556974,0.38222459,0.161816643,-0.688124897,-0.131595622,Bus1,,
0.951628269,81.91883941,0.976870377,86.43324907,0.420657869,0.147197446,-0.684896984,-0.141050377,Bus1,,
0.956076547,84.53055296,0.981946753,88.70909413,0.457444683,0.133321074,-0.681609897,-0.150099454,Bus1,,
0.960143052,87.11651238,0.986652095,90.98373792,0.492115881,0.120315006,-0.678367012,-0.158652053,Bus1,,
0.963826466,89.67458059,0.990975095,93.2577927,0.524229508,0.108281923,-0.675288532,-0.166635096,Bus1,,
0.967135729,92.20286892,0.994915919,95.53181296,0.553381217,0.097297947,-0.67250748,-0.173995826,Bus1,,
0.970085002,94.69949248,0.998479884,97.80596405,0.57922609,0.087424267,-0.670138437,-0.180687411,Bus1,,
0.972692039,97.16259489,1.001676302,100.0800379,0.601480675,0.078707618,-0.66827821,-0.186671222,Bus1,,
0.974977093,99.59039325,1.004518037,102.3534988,0.619922326,0.071179478,-0.667009028,-0.191920393,Bus1,,
0.976961094,101.9811688,1.007019893,104.6254633,0.634390463,0.064858155,-0.666395333,-0.196419079,Bus1,,
0.978663949,104.3332575,1.009197027,106.894683,0.644786469,0.059751061,-0.666480927,-0.200161246,Bus1,,
0.980103074,106.6450435,1.011063506,109.1595364,0.65107246,0.055856904,-0.667286792,-0.203149216,Bus1,,
0.981292275,108.9149572,1.012631141,111.4180305,0.653269176,0.053167515,-0.668809822,-0.205392222,Bus1,,
0.98224104,111.1414782,1.01390866,113.6678148,0.65145328,0.051669133,-0.671022605,-0.206905119,Bus1,,
0.982954276,113.3231448,1.014901289,115.9062074,0.645754259,0.051343066,-0.673874245,-0.207707393,Bus1,,
0.983432491,115.4585684,1.015610738,118.1302336,0.63635111,0.052165696,-0.677292195,-0.207822481,Bus1,,
0.983672398,117.5464633,1.016035589,120.3366797,0.623469335,0.054107819,-0.681184964,-0.207277453,Bus1,,
0.983667909,119.5857014,1.016172063,122.5221671,0.607378577,0.057133343,-0.685445582,-0.206103023,Bus1,,
0.983411363,121.5753252,1.016015052,124.6832123,0.588387564,0.061198089,-0.689955854,-0.204333698,Bus1,,
0.982894942,123.5145707,1.015559354,126.8162925,0.566839022,0.066248469,-0.694591027,-0.202008051,Bus1,,
0.982112152,125.4028883,1.014801005,128.9179115,0.543103922,0.0722203,-0.699224705,-0.199169011,Bus1,,
0.981059261,127.239962,1.013738611,130.9846643,0.517575047,0.079037967,-0.703733757,-0.195864055,Bus1,,
0.9797366,129.0257257,1.01237458,133.013297,0.490659895,0.086614066,-0.708003012,-0.192145231,Bus1,,
0.978149635,130.7603746,1.010716179,135.0007615,0.462773084,0.094849649,-0.711929476,-0.188068948,Bus1,,
0.976309743,132.4443714,1.008776327,136.9442619,0.434328487,0.103635105,-0.71542589,-0.183695496,Bus1,,
0.974234655,134.0784468,1.006574094,138.8412926,0.405731392,0.112851654,-0.718423445,-0.179088307,Bus1,,
0.971948543,135.6635927,1.004134865,140.6896665,0.377371039,0.122373382,-0.72087355,-0.174312987,Bus1,,
0.969481758,137.2010495,1.001490172,142.4875343,0.349613859,0.132069694,-0.722748592,-0.169436172,Bus1,,
0.96687003,138.6922697,0.998676887,144.2333741,0.322798769,0.141808743,-0.72403984,-0.164523219,Bus1,,
0.964152667,140.1388203,0.99573499,145.9259036,0.297237281,0.151463221,-0.724748361,-0.159632604,Bus1,,
0.961371922,141.5423807,0.992707231,147.564112,0.273207714,0.160911265,-0.724888179,-0.154817833,Bus1,,
0.95857422,142.9048905,0.989641784,149.1474746,0.250941271,0.170031441,-0.724504339,-0.150137249,Bus1,,
0.955807863,144.2284415,0.9865895,150.6758482,0.230626578,0.178708669,-0.723660484,-0.145647329,Bus1,,
0.953121051,145.515187,0.983601601,152.1493873,0.212413732,0.186838213,-0.722429889,-0.141398842,Bus1,,
0.950560468,146.7672884,0.980728181,153.5685037,0.196416675,0.194327438,-0.720891208,-0.13743597,Bus1,,
0.948170035,147.9868652,0.97801688,154.9338301,0.182716012,0.201096905,-0.719124886,-0.133795928,Bus1,,
0.945989821,149.1759506,0.975511731,156.2461869,0.171362086,0.207080928,-0.717210157,-0.130508945,Bus1,,
0.944055144,150.3364519,0.973252185,157.5065519,0.162378166,0.212227725,-0.715222558,-0.127598456,Bus1,,
0.942395846,151.470116,0.971272315,158.7160324,0.155763549,0.216499248,-0.713231909,-0.125081436,Bus1,,
0.941035765,152.5785003,0.969600195,159.8758399,0.151496435,0.219870776,-0.711300775,-0.122968814,Bus1,,
0.939992379,153.66295,0.968257475,160.9872674,0.149536448,0.222330345,-0.709483349,-0.12126592,Bus1,,
0.939276645,154.7245818,0.96725913,162.0516702,0.149826709,0.22387807,-0.707824768,-0.119972954,Bus1,,
0.938892994,155.764274,0.966613384,163.0704488,0.152295442,0.224525403,-0.706360801,-0.119085431,Bus1,,
0.938839499,156.7826629,0.9663218,164.0450344,0.156857105,0.224294359,-0.705117872,-0.11859461,Bus1,,
0.93910818,157.7801452,0.966379526,164.9768771,0.163413105,0.223216731,-0.704113383,-0.118487881,Bus1,,
0.939685445,158.7568858,0.966775673,165.8674359,0.171852159,0.221333301,-0.703356285,-0.118749123,Bus1,,
0.940552643,159.7128309,0.967493824,166.7181702,0.182050413,0.218693041,-0.702847837,-0.119359028,Bus1,,
0.941686714,160.6477239,0.968512637,167.5305334,0.19387143,0.215352311,-0.702582537,-0.120295405,Bus1,,
0.943060912,161.5611262,0.969806545,168.3059662,0.207166169,0.211374018,-0.702549152,-0.121533463,Bus1,,
0.944645585,162.4524388,0.971346509,169.0458919,0.22177308,0.206826754,-0.702731828,-0.123046093,Bus1,,
0.946408988,163.3209258,0.973100823,169.7517106,0.237518421,0.201783882,-0.70311122,-0.124804156,Bus1,,
0.948318105,164.1657392,0.975035928,170.4247947,0.254216902,0.196322563,-0.70366563,-0.126776787,Bus1,,
0.950339448,164.9859422,0.977117235,171.0664826,0.271672713,0.19052275,-0.704372079,-0.128931718,Bus1,,
0.95243983,165.780533,0.979309905,171.6780737,0.289680989,0.184466121,-0.705207321,-0.131235628,Bus1,,
0.954587062,166.5484666,0.981579592,172.2608208,0.308029718,0.178234997,-0.706148731,-0.133654513,Bus1,,
0.956750579,167.2886749,0.983893105,172.8159233,0.326502076,0.171911243,-0.707175063,-0.136154085,Bus1,,
0.958901957,168.0000849,0.986218989,173.3445185,0.344879128,0.165575198,-0.708267043,-0.138700181,Bus1,,
0.961015322,168.6816347,0.988527995,173.8476729,0.362942827,0.159304641,-0.709407795,-0.141259174,Bus1,,
0.963067632,169.3322868,0.990793438,174.3263722,0.380479204,0.153173839,-0.710583083,-0.143798381,Bus1,,
0.965038836,169.9510403,0.992991441,174.7815116,0.397281644,0.1472527,-0.711781368,-0.146286454,Bus1,,
0.966911914,170.5369396,0.995101057,175.2138855,0.41315413,0.141606038,-0.712993709,-0.148693738,Bus1,,
0.968672802,171.0890822,0.99710428,175.6241776,0.427914336,0.136292986,-0.714213502,-0.150992592,Bus1,,
0.970310295,171.6066304,0.998986069,176.0129584,0.441396123,0.131366293,-0.715436756,-0.153158023,Bus1,,
0.971816278,172.0888474,1.000734898,176.3807174,0.453450021,0.12687047,-0.716665455,-0.155170089,Bus1,,
0.973185703,172.5351134,1.002342914,176.7278713,0.463944905,0.122840834,-0.717908182,-0.15701488,Bus1,,
0.974415348,172.9448637,1.003804305,177.0546761,0.472773999,0.119306383,-0.719171806,-0.15868044,Bus1,,
0.975502986,173.3175625,1.005114297,177.361188,0.479857862,0.116291327,-0.72045754,-0.160154871,Bus1,,
0.976446622,173.6526851,1.006268243,177.6472371,0.48514612,0.113816406,-0.721758299,-0.16142499,Bus1,,
0.977244853,173.9497695,1.007262332,177.9124929,0.488614393,0.111896808,-0.723064392,-0.162479593,Bus1,,
0.977896868,174.2084352,1.008093716,178.1564911,0.490263132,0.110541597,-0.724365143,-0.163310373,Bus1,,
0.978402359,174.4283909,1.008760455,178.3786495,0.490116851,0.109753676,-0.725649231,-0.163912047,Bus1,,
0.978761456,174.6094394,1.009261448,178.5782817,0.488223171,0.109529887,-0.726904845,-0.164282292,Bus1,,
0.978974722,174.7514818,1.009596407,178.7546131,0.48465162,0.109861167,-0.728119814,-0.1644216,Bus1,,
0.979043193,174.8545202,1.009765862,178.9067967,0.479492165,0.11073275,-0.729281784,-0.164333097,Bus1,,
0.978968475,174.9186609,1.009771217,179.0339315,0.472853473,0.11212437,-0.730378495,-0.164022339,Bus1,,
0.978752884,174.9441161,1.009614847,179.1350818,0.464860932,0.1140105,-0.731398131,-0.163497119,Bus1,,
0.978399617,174.9312064,1.009300226,179.209297,0.455654435,0.116360608,-0.732329745,-0.162767272,Bus1,,
0.977912937,174.8803614,1.008832075,179.2556322,0.445385987,0.119139452,-0.733163714,-0.161844481,Bus1,,
0.977298349,174.7921202,1.008216504,179.2731681,0.434217159,0.122307437,-0.73389221,-0.160742086,Bus1,,
0.97656276,174.6671305,1.007461145,179.2610305,0.422316442,0.125821022,-0.734509631,-0.159474885,Bus1,,
0.9757146,174.5061458,1.006575253,179.2184082,0.409856545,0.129633214,-0.735012987,-0.158058935,Bus1,,
0.974763892,174.3100218,1.005569767,179.1445691,0.397011711,0.133694115,-0.735402187,-0.156511345,Bus1,,
0.973722267,174.079711,1.004457307,179.0388744,0.383955086,0.137951551,-0.735680235,-0.154850064,Bus1,,
0.972602604,173.8162327,1.003251658,178.9007626,0.370857725,0.142352762,-0.73585061,-0.153092164,Bus1,,
0.971418544,173.5206402,1.001967097,178.7297278,0.357887721,0.146846179,-0.735914683,-0.151252281,Bus1,,
0.970184925,173.1940538,1.000619133,178.525383,0.345205033,0.151380132,-0.73587706,-0.149345386,Bus1,,
0.968917668,172.8376592,0.999224483,178.2874765,0.332959022,0.155903273,-0.735746288,-0.147387003,Bus1,,
0.967633814,172.45272,0.997801286,178.0159262,0.321285218,0.160364349,-0.735537279,-0.145394404,Bus1,,
0.966351557,172.040591,0.996369334,177.7108522,0.310302531,0.164711967,-0.735273334,-0.143387637,Bus1,,
0.965089373,171.6026641,0.994948922,177.3725246,0.300115144,0.168897031,-0.734980611,-0.141386682,Bus1,,
0.963865432,171.1403364,0.993560137,177.0013374,0.290813058,0.172874022,-0.734685586,-0.139410367,Bus1,,
0.962697187,170.6549908,0.992222387,176.5977965,0.282472051,0.176601651,-0.734414019,-0.137476114,Bus1,,
0.961600998,170.1479792,0.990954004,176.1625095,0.275153722,0.180043314,-0.734190216,-0.135599856,Bus1,,
0.960591816,169.6206079,0.989771902,175.696177,0.268905639,0.183167398,-0.734036488,-0.133796019,Bus1,,
0.959682906,169.0741247,0.988691285,175.1995832,0.263761624,0.185947488,-0.733972708,-0.132077551,Bus1,,
0.958885625,168.5097085,0.987725393,174.6735876,0.259742151,0.188362472,-0.73401596,-0.13045595,Bus1,,
0.958209236,167.9284587,0.986885317,174.1191161,0.256854843,0.19039658,-0.734180259,-0.128941297,Bus1,,
0.957660792,167.3313883,0.986179844,173.5371518,0.255095027,0.192039343,-0.734476336,-0.127542285,Bus1,,
0.957245062,166.7194176,0.985615369,172.9287271,0.254446352,0.193285503,-0.734911511,-0.126266239,Bus1,,
0.956964511,166.0933699,0.98519586,172.2949141,0.254881425,0.19413486,-0.735489629,-0.125119133,Bus1,,
0.956819341,165.4539694,0.984922866,171.6368172,0.256362463,0.194592079,-0.736211083,-0.124105602,Bus1,,
0.956807565,164.8018405,0.984795589,170.9555643,0.258841967,0.194666442,-0.737072912,-0.123228947,Bus1,,
0.956925145,164.137509,0.984810989,170.2522993,0.262263397,0.194371575,-0.73806897,-0.122491142,Bus1,,
0.957166148,163.461405,0.98496394,169.5281749,0.266561867,0.193725132,-0.739190167,-0.121892837,Bus1,,
